0	6.00000886672971	0	-0.9997676893570681	0	0.0000011434042317404192	3.6143223356129988	823.1325407721447
0	6.000002173462361	0	-1.0000550882668975	1.5146780409921383	-0.000005820688044999578	3.3884271896371865	823.1469067972915
0	6.000019289619987	0	-1.0051332871611316	3.0293560819842766	-0.46721457777923836	3.162532043661374	823.6645378691212
0	6.575019674183339	0	-1.0070149876667058	4.544034122976415	-3.2322648199611055	2.9366368976855615	827.9042730426003
0	6.575018226833224	0	-0.9975809869716454	6.058712163968553	-4.21036128175526	2.710741751709749	830.8633426387688
0	6.575010028913743	0	-1.0007536839025928	7.573390204960692	-4.479528534443322	2.484846605733937	831.4610432472289
0	6.575057127876302	0	-1.026374822401328	9.08806824595283	-4.677613957397794	2.258951459758124	832.2470919748414
0	6.57514947753764	0	-1.0286283876652311	10.602746286944967	-4.752819632863915	2.033056313782312	832.9382085239346
0	6.574999999999999	0	-0.9590063107996145	12.117424327937107	-4.790342669607805	1.8071611678064994	837.5217941788054
0	6.596658761160714	0	-1.021788937190192	13.632102368929244	-4.8382045980935695	1.581266021830687	837.3011466909043
0	6.598053934734971	0	-1.0244642873066059	15.146780409921384	-4.959714441308449	1.3553708758548746	838.4307191453839
0	6.574999999999999	0	-0.9386593971656484	16.66145845091352	-5.005293110243779	1.129475729879062	841.2397336945176
0	6.625537109374999	0	-1.1859628875061905	18.17613649190566	-5.124480684738096	0.9035805839032497	862.2453194506251
0	6.625537109374999	0	-1.1861058606498343	19.690814532897797	-5.124480684738836	0.6776854379274373	862.250432349029
0	6.625537109375	0	-1.1872402712572792	21.205492573889934	-5.124480684740549	0.45179029195162485	862.2909983811026
0	6.625537109374999	0	-1.187814579401453	22.720170614882075	-5.124480684740655	0.22589514597581242	862.3115354365495
0	6.625537109374999	0	-1.185227265028346	24.234848655874213	-5.124480684741615	0	862.2190186998129
0	6.000011694110309	12.68190916257638	-0.9997673863454304	0	0.0000037667697853072113	3.3884271896371865	823.1326022662697
0	6.0000310244441035	12.68190916257638	-1.0000541261761902	1.5146780409921383	-0.00004304264014387549	3.162532043661374	823.1468160749761
0	6.000433702898872	12.68190916257638	-1.011858894699669	3.0293560819842766	-1.53447552999488	2.9366368976855615	825.0460292558912
0	6.575115226703654	12.68190916257638	-1.0070521783367947	4.544034122976415	-3.237271178480053	2.710741751709749	827.9124162603532
0	6.574999999999999	12.68190916257638	-0.9974854468930439	6.058712163968553	-4.222168246350062	2.484846605733937	830.89218104117
0	6.575001933209665	12.68190916257638	-1.000750317785585	7.573390204960692	-4.481929985575527	2.258951459758124	831.4678964966503
0	6.575089781232081	12.68190916257638	-1.0267710003606576	9.08806824595283	-4.678449267533013	2.033056313782312	832.2650488508201
0	6.596658761160714	12.68190916257638	-1.0297571410044095	10.602746286944967	-4.970892781923009	1.8071611678064994	836.2973351314303
0	6.5933716726282885	12.68190916257638	-1.0226746405284646	12.117424327937107	-4.8308349455287125	1.581266021830687	837.2345499326256
0	6.597882087945483	12.68190916257638	-1.0196650355058665	13.632102368929244	-4.847655601584334	1.3553708758548746	837.37635905169
